	0
ID=gene-Tb11.01.3360	1
ID=gene-Tb11.01.3370	1
ID=gene-Tb11.01.3380	1
ID=gene-Tb11.01.3390	1
ID=gene-Tb11.01.3400	1
ID=gene-Tb11.01.3410	1
ID=gene-Tb11.01.3420	1
ID=gene-Tb11.01.3470	1
ID=gene-Tb11.01.3480	1
ID=gene-Tb11.01.3490	1
ID=gene-Tb11.01.3510	1
ID=gene-Tb11.01.3520	1
ID=gene-Tb11.01.3530	1
ID=gene-Tb11.01.3540	1
ID=gene-Tb11.01.3550	1
ID=gene-Tb11.01.3560	1
ID=gene-Tb11.01.3570	1
ID=gene-Tb11.01.3580	1
ID=gene-Tb11.01.3590	1
ID=gene-Tb11.01.3600	1
ID=gene-Tb11.01.3610	1
ID=gene-Tb11.01.3620	1
ID=gene-Tb11.01.3630	1
ID=gene-Tb11.01.3640	1
ID=gene-Tb11.01.3650	1
ID=gene-Tb11.01.3660	1
ID=gene-Tb11.01.3670	1
ID=gene-Tb11.01.3675	1
ID=gene-Tb11.01.3690	1
ID=gene-Tb11.01.3700	1
ID=gene-Tb11.01.3720	1
ID=gene-Tb11.01.3730	1
ID=gene-Tb11.01.3740	1
ID=gene-Tb11.01.3745	1
ID=gene-Tb11.01.3750	1
ID=gene-Tb11.01.3770	1
ID=gene-Tb11.01.3790	1
ID=gene-Tb11.01.3810	1
ID=gene-Tb11.01.3840	1
ID=gene-Tb11.01.3830	1
ID=gene-Tb11.01.3850	1
ID=gene-Tb11.01.3870	1
ID=gene-Tb11.01.3915	1
ID=gene-Tb11.01.3930	1
ID=gene-Tb11.v4.0002	1
ID=gene-Tb11.01.3970	1
ID=gene-Tb11.01.4025	1
ID=gene-Tb11.01.4040	1
ID=gene-Tb11.01.4050	1
ID=gene-Tb11.01.4060	1
ID=gene-Tb11.01.4070	1
ID=gene-Tb11.01.4090	1
ID=gene-Tb11.01.4110	1
ID=gene-Tb11.01.4130	1
ID=gene-Tb11.01.4140	1
ID=gene-Tb11.01.4160	1
ID=gene-Tb11.01.4170	1
ID=gene-Tb11.01.4210	1
ID=gene-Tb11.01.4220	1
ID=gene-Tb11.01.4230	1
ID=gene-Tb11.01.4280	1
ID=gene-Tb11.01.4290	1
ID=gene-Tb11.01.4310	1
ID=gene-Tb11.01.4320	1
ID=gene-Tb11.01.4330	1
ID=gene-Tb11.01.4340	1
ID=gene-Tb11.01.4350	1
ID=gene-Tb11.01.4370	1
ID=gene-Tb11.01.4390	1
ID=gene-Tb11.01.4410	1
ID=gene-Tb11.01.4420	1
ID=gene-Tb11.01.4430	1
ID=gene-Tb11.01.4440	1
ID=gene-Tb11.01.4450	1
ID=gene-Tb11.01.4460	1
ID=gene-Tb11.01.4470	1
ID=gene-Tb11.01.4480	1
ID=gene-Tb11.01.4490	1
ID=gene-Tb11.01.4500	1
ID=gene-Tb11.01.4510	1
ID=gene-Tb11.01.4520	1
ID=gene-Tb11.01.4530	1
ID=gene-Tb11.01.4550	1
ID=gene-Tb11.01.4560	1
ID=gene-Tb11.01.4570	1
ID=gene-Tb11.01.4580	1
ID=gene-Tb11.01.4590	1
ID=gene-Tb11.01.4620	1
ID=gene-Tb11.v4.0004	1
ID=gene-Tb11.v4.0005	1
ID=gene-Tb11.v4.0006	1
ID=gene-Tb11.v4.0007	1
ID=gene-Tb11.52.0001	1
ID=gene-Tb11.52.0002	1
ID=gene-Tb11.52.0003	1
ID=gene-Tb11.52.0004	1
ID=gene-Tb11.52.0005	1
ID=gene-Tb11.52.0008	1
ID=gene-Tb11.52.0009	1
ID=gene-Tb11.52.0010	1
ID=gene-Tb11.52.0013	1
ID=gene-Tb11.52.0014	1
ID=gene-Tb11.52.0019	1
ID=gene-Tb11.52.0015	1
ID=gene-Tb11.52.0016	1
ID=gene-Tb11.52.0018	1
ID=gene-Tb11.01.4621	1
ID=gene-Tb11.01.4624	1
ID=gene-Tb11.01.4630	1
ID=gene-Tb11.01.4650	1
ID=gene-Tb11.01.4660	1
ID=gene-Tb11.01.4680	1
ID=gene-Tb11.01.4700	1
ID=gene-Tb11_tRNA_His_1	1
ID=gene-Tb11.01.4701	1
ID=gene-Tb11.01.4702	1
ID=gene-Tb11.01.4703	1
ID=gene-Tb11.01.4710	1
ID=gene-Tb11_tRNA_Phe_2	1
ID=gene-Tb11_tRNA_Ala_1	1
ID=gene-Tb11.01.4720	1
ID=gene-Tb11.01.4740	1
ID=gene-Tb11.01.4750	1
ID=gene-Tb11.01.4790	1
ID=gene-Tb11.01.4810	1
ID=gene-Tb11.01.4820	1
ID=gene-Tb11.01.4830	1
ID=gene-Tb11.01.4840	1
ID=gene-Tb11.01.4850	1
ID=gene-Tb11.01.4860	1
ID=gene-Tb11.01.4880	1
ID=gene-Tb11.01.4890	1
ID=gene-Tb11.01.4900	1
ID=gene-Tb11.01.4910	1
ID=gene-Tb11.01.4920	1
ID=gene-Tb11.01.4940	1
ID=gene-Tb11.01.4950	1
ID=gene-Tb11.01.5000	1
ID=gene-Tb11.01.5010	1
ID=gene-Tb11.01.5020	1
ID=gene-Tb11.01.5030	1
ID=gene-Tb11.01.5040	1
ID=gene-Tb11.01.5050	1
ID=gene-Tb11.01.5060	1
ID=gene-Tb11.01.5070	1
ID=gene-Tb11.01.5080	1
ID=gene-Tb11.01.5090	1
ID=gene-Tb11.01.5100	1
ID=gene-Tb11.01.5110	1
ID=gene-Tb11.01.5120	1
ID=gene-Tb11.01.5130	1
ID=gene-Tb11.01.5140	1
ID=gene-Tb11.01.5150	1
ID=gene-Tb11.01.5160	1
ID=gene-Tb11.01.5180	1
ID=gene-Tb11.01.5185	1
ID=gene-Tb11.01.5195	1
ID=gene-Tb11.01.5200	1
ID=gene-Tb11.01.5210	1
ID=gene-Tb11.01.5225	1
ID=gene-Tb11.01.5235	1
ID=gene-Tb11.01.5240	1
ID=gene-Tb11.01.5250	1
ID=gene-Tb11.01.5260	1
ID=gene-Tb11.01.5270	1
ID=gene-Tb11.01.5280	1
ID=gene-Tb11.01.5290	1
ID=gene-Tb11.01.5300	1
ID=gene-Tb11.01.5310	1
ID=gene-Tb11.01.5320	1
ID=gene-Tb11.01.5330	1
ID=gene-Tb11.01.5340	1
ID=gene-Tb11.01.5350	1
ID=gene-Tb11.01.5355	1
ID=gene-Tb11.01.5365	1
ID=gene-Tb11.01.5370	1
ID=gene-Tb11.01.5380	1
ID=gene-Tb11.01.5390	1
ID=gene-Tb11.01.5400	1
ID=gene-Tb11.01.5440	1
ID=gene-Tb11.01.5450	1
ID=gene-Tb11.01.5460	1
ID=gene-Tb11.01.5470	1
ID=gene-Tb11.01.5490	1
ID=gene-Tb11.01.5500	1
ID=gene-Tb11.01.5510	1
ID=gene-Tb11.01.5530	1
ID=gene-Tb11.01.5535	1
ID=gene-Tb11.01.5540	1
ID=gene-Tb11.01.5550	1
ID=gene-Tb11.01.5560	1
ID=gene-Tb11.01.5570	1
ID=gene-Tb11.01.5580	1
ID=gene-Tb11.01.5590	1
ID=gene-Tb11.01.5610	1
ID=gene-Tb11.01.5630	1
ID=gene-Tb11.01.5640	1
ID=gene-Tb11.01.5650	1
ID=gene-Tb11.01.5660	1
ID=gene-Tb11.01.5680	1
ID=gene-Tb11.01.5690	1
ID=gene-Tb11.01.5700	1
ID=gene-Tb11.01.5710	1
ID=gene-Tb11.01.5720	1
ID=gene-Tb11.01.5730	1
ID=gene-Tb11.01.5740	1
ID=gene-Tb11.01.5750	1
ID=gene-Tb11.01.5760	1
ID=gene-Tb11.01.5780	1
ID=gene-Tb11.01.5790	1
ID=gene-Tb11.01.5800	1
ID=gene-Tb11.01.5820	1
ID=gene-Tb11.01.5840	1
ID=gene-Tb11.01.5850	1
ID=gene-Tb11.01.5860	1
ID=gene-Tb11.01.5870	1
ID=gene-Tb11.01.5880	1
ID=gene-Tb11.01.5890	1
ID=gene-Tb11.01.5900	1
ID=gene-Tb11.01.5910	1
ID=gene-Tb11.01.5915	1
ID=gene-Tb11.01.5930	1
ID=gene-Tb11.01.5940	1
ID=gene-Tb11.01.5950	1
ID=gene-Tb11.01.5960	1
ID=gene-Tb11.01.5970	1
ID=gene-Tb11.01.5980	1
ID=gene-Tb11.01.5990	1
ID=gene-Tb11.01.6000	1
ID=gene-Tb11.01.6010	1
ID=gene-Tb11.01.6020	1
ID=gene-Tb11.01.6030	1
ID=gene-Tb11.01.6040	1
ID=gene-Tb11.01.6050	1
ID=gene-Tb11.01.6060	1
ID=gene-Tb11.01.6070	1
ID=gene-Tb11.01.6080	1
ID=gene-Tb11.01.6090	1
ID=gene-Tb11.01.6100	1
ID=gene-Tb11.01.6120	1
ID=gene-Tb11.01.6130	1
ID=gene-Tb11.01.6140	1
ID=gene-Tb11.01.6150	1
ID=gene-Tb11.01.6170	1
ID=gene-Tb11.01.6180	1
ID=gene-Tb11.01.6190	1
ID=gene-Tb11.01.6200	1
ID=gene-Tb11.01.6210	1
ID=gene-Tb11.01.6220	1
ID=gene-Tb11.01.6240	1
ID=gene-Tb11.01.6260	1
ID=gene-Tb11.01.6270	1
ID=gene-Tb11.01.6280	1
ID=gene-Tb11.01.6285	1
ID=gene-Tb11.01.6290	1
ID=gene-Tb11.01.6300	1
ID=gene-Tb11.01.6310	1
ID=gene-Tb11.01.6320	1
ID=gene-Tb11.01.6340	1
ID=gene-Tb11.01.6350	1
ID=gene-Tb11.01.6360	1
ID=gene-Tb11.01.6370	1
ID=gene-Tb11.01.6390	1
ID=gene-Tb11.01.6400	1
ID=gene-Tb11.01.6410	1
ID=gene-Tb11.01.6420	1
ID=gene-Tb11.01.6430	1
ID=gene-Tb11.01.6440	1
ID=gene-Tb11.01.6450	1
ID=gene-Tb11.01.6470	1
ID=gene-Tb11.01.6480	1
ID=gene-Tb11.01.6490	1
ID=gene-Tb11.01.6500	1
ID=gene-Tb11.01.6510	1
ID=gene-Tb11.01.6520	1
ID=gene-Tb11.01.6530	1
ID=gene-Tb11.01.6540	1
ID=gene-Tb11.01.6550	1
ID=gene-Tb11.01.6570	1
ID=gene-Tb11.01.6580	1
ID=gene-Tb11.01.6600	1
ID=gene-Tb11.01.6610	1
ID=gene-Tb11.01.6630	1
ID=gene-Tb11.01.6640	1
ID=gene-Tb11.01.6650	1
ID=gene-Tb11.01.6660	1
ID=gene-Tb11.01.6670	1
ID=gene-Tb11.01.6680	1
ID=gene-Tb11.01.6690	1
ID=gene-Tb11.01.6700	1
ID=gene-Tb11.01.6710	1
ID=gene-Tb11.01.6715	1
ID=gene-Tb11.01.6720	1
ID=gene-Tb11.01.6740	1
ID=gene-Tb11.01.6760	1
ID=gene-Tb11.01.6770	1
ID=gene-Tb11.01.6780	1
ID=gene-Tb11.01.6790	1
ID=gene-Tb11.01.6800	1
ID=gene-Tb11.01.6820	1
ID=gene-Tb11.01.6835	1
ID=gene-Tb11.01.6840	1
ID=gene-Tb11.01.6850	1
ID=gene-Tb11.01.6860	1
ID=gene-Tb11.01.6870	1
ID=gene-Tb11.01.6890	1
ID=gene-Tb11.01.6900	1
ID=gene-Tb11.01.6910	1
ID=gene-Tb11.01.6960	1
ID=gene-Tb11.v4.0008	1
ID=gene-Tb11.01.6980	1
ID=gene-Tb11.01.6990	1
ID=gene-Tb11.01.7000	1
ID=gene-Tb11.01.7010	1
ID=gene-Tb11.01.7030	1
ID=gene-Tb11.01.7040	1
ID=gene-Tb11.01.7050	1
ID=gene-Tb11.01.7060	1
ID=gene-Tb11.01.7070	1
ID=gene-Tb11.01.7080	1
ID=gene-Tb11.01.7090	1
ID=gene-Tb11.01.7095	1
ID=gene-Tb11.01.7100	1
ID=gene-Tb11.01.7110	1
ID=gene-Tb11.01.7130	1
ID=gene-Tb11.01.7140	1
ID=gene-Tb11.01.7160	1
ID=gene-Tb11.01.7170	1
ID=gene-Tb11.01.7180	1
ID=gene-Tb11.01.7190	1
ID=gene-Tb11.01.7200	1
ID=gene-Tb11.01.7220	1
ID=gene-Tb11.01.7230	1
ID=gene-Tb11.01.7240	1
ID=gene-Tb11.01.7250	1
ID=gene-Tb11.01.7260	1
ID=gene-Tb11.01.7280	1
ID=gene-Tb11.01.7300	1
ID=gene-Tb11.01.7310	1
ID=gene-Tb11.01.7330	1
ID=gene-Tb11.01.7340	1
ID=gene-Tb11.01.7350	1
ID=gene-Tb11.01.7370	1
ID=gene-Tb11.01.7380	1
ID=gene-Tb11.01.7390	1
ID=gene-Tb11.01.7410	1
ID=gene-Tb11.01.7440	1
ID=gene-Tb11.01.7450	1
ID=gene-Tb11.01.7460	1
ID=gene-Tb11.01.7480	1
ID=gene-Tb11.01.7490	1
ID=gene-Tb11.01.7500	1
ID=gene-Tb11.01.7510	1
ID=gene-Tb11.01.7520	1
ID=gene-Tb11.01.7530	1
ID=gene-Tb11.01.7540	1
ID=gene-Tb11.01.7550	1
ID=gene-Tb11.01.7570	1
ID=gene-Tb11.01.7580	1
ID=gene-Tb11.01.7590	1
ID=gene-Tb11.01.7600	1
ID=gene-Tb11.01.7610	1
ID=gene-Tb11.01.7620	1
ID=gene-Tb11.01.7630	1
ID=gene-Tb11.01.7650	1
ID=gene-Tb11.01.7670	1
ID=gene-Tb11.01.7680	1
ID=gene-Tb11.01.7690	1
ID=gene-Tb11.01.7700	1
ID=gene-Tb11.01.7710	1
ID=gene-Tb11.01.7720	1
ID=gene-Tb11.01.7730	1
ID=gene-Tb11.01.7740	1
ID=gene-Tb11.01.7750	1
ID=gene-Tb11.01.7760	1
ID=gene-Tb11.01.7770	1
ID=gene-Tb11.01.7790	1
ID=gene-Tb11.01.7800	1
ID=gene-Tb11.01.7810	1
ID=gene-Tb11.01.7825	1
ID=gene-Tb11.01.7830	1
ID=gene-Tb11.01.7840	1
ID=gene-Tb11.01.7860	1
ID=gene-Tb11.01.7880	1
ID=gene-Tb11.01.7890	1
ID=gene-Tb11.01.7900	1
ID=gene-Tb11.01.7910	1
ID=gene-Tb11.01.7920	1
ID=gene-Tb11.01.7930	1
ID=gene-Tb11.01.7940	1
ID=gene-Tb11.01.7950	1
ID=gene-Tb11.01.7970	1
ID=gene-Tb11.01.7980	1
ID=gene-Tb11.01.7990	1
ID=gene-Tb11.01.8000	1
ID=gene-Tb11.01.8010	1
ID=gene-Tb11.01.8030	1
ID=gene-Tb11.01.8040	1
ID=gene-Tb11.01.8050	1
ID=gene-Tb11.01.8060	1
ID=gene-Tb11.01.8070	1
ID=gene-Tb11.01.8100	1
ID=gene-Tb11.01.8140	1
ID=gene-Tb11.01.8150	1
ID=gene-Tb11.01.8190	1
ID=gene-Tb11.01.8200	1
ID=gene-Tb11.01.8210	1
ID=gene-Tb11.01.8220	1
ID=gene-Tb11.01.8225	1
ID=gene-Tb11.01.8230	1
ID=gene-Tb11.01.8240	1
ID=gene-Tb11.01.8270	1
ID=gene-Tb11.01.8280	1
ID=gene-Tb11.01.8290	1
ID=gene-Tb11.01.8300	1
ID=gene-Tb11.01.8340	1
ID=gene-Tb11.01.8350	1
ID=gene-Tb11.01.8370	1
ID=gene-Tb11.01.8380	1
ID=gene-Tb11.01.8390	1
ID=gene-Tb11.01.8400	1
ID=gene-Tb11.01.8410	1
ID=gene-Tb11.01.8420	1
ID=gene-Tb11.01.8430	1
ID=gene-Tb11.01.8460	1
ID=gene-Tb11.01.8470	1
ID=gene-Tb11.01.8480	1
ID=gene-Tb11.01.8500	1
ID=gene-Tb11.01.8510	1
ID=gene-Tb11.01.8520	1
ID=gene-Tb11.01.8530	1
ID=gene-Tb11.01.8550	1
ID=gene-Tb11.01.8560	1
ID=gene-Tb11.01.8570	1
ID=gene-Tb11.01.8580	1
ID=gene-Tb11.01.8590	1
ID=gene-Tb11.01.8600	1
ID=gene-Tb11.01.8610	1
ID=gene-Tb11.01.8620	1
ID=gene-Tb11.01.8640	1
ID=gene-Tb11.01.8650	1
ID=gene-Tb11.01.8680	1
ID=gene-Tb11.01.8690	1
ID=gene-Tb11.01.8700	1
ID=gene-Tb11.01.8710	1
ID=gene-Tb11.01.8715	1
ID=gene-Tb11.01.8720	1
ID=gene-Tb11.01.8740	1
ID=gene-Tb11.01.8750	1
ID=gene-Tb11.01.8760	1
ID=gene-Tb11.01.8770	1
ID=gene-Tb11.01.8775	1
ID=gene-Tb11.01.8780	1
ID=gene-Tb11.01.8790	1
ID=gene-Tb11.01.8820	1
ID=gene-Tb11_rRNA_1	1
ID=gene-Tb11_rRNA_2	1
ID=gene-Tb11.57.0035	1
ID=gene-Tb11.57.0024	1
ID=gene-Tb11.57.0019	1
ID=gene-Tb11.v4.0010	1
ID=gene-Tb11.24.0007	1
ID=gene-Tb11.24.0011	1
ID=gene-Tb11.24.0012	1
ID=gene-Tb11.44.0012	1
ID=gene-Tb11.30.0002	1
ID=gene-Tb11.v4.0015	1
ID=gene-Tb11.v4.0021	1
ID=gene-Tb11.16.0002	1
ID=gene-Tb11.16.0003	1
ID=gene-Tb11.35.0001	1
ID=gene-Tb11.14.0007	1
ID=gene-Tb11.14.0008	1
ID=gene-Tb11.14.0015	1
ID=gene-Tb11.14.0019	1
ID=gene-Tb11.v4.0029	1
ID=gene-Tb11.43.0001	1
ID=gene-Tb11.v4.0033	1
ID=gene-Tb11.v4.0034	1
ID=gene-Tb11.v4.0035	1
ID=gene-Tb11.v4.0036	1
ID=gene-Tb11.v4.0040	1
ID=gene-Tb11.09.0003	1
ID=gene-Tb11.09.0005	1
ID=gene-Tb11.38.0003	1
ID=gene-Tb11.38.0005	1
ID=gene-Tb11.38.0007	1
ID=gene-Tb11.v4.0050	1
ID=gene-Tb11.v4.0058	1
ID=gene-Tb11.13.0004	1
ID=gene-Tb11.v4.0063	1
ID=gene-Tb11.v4.0065	1
ID=gene-Tb11.v4.0067	1
ID=gene-Tb11.v4.0068	1
ID=gene-Tb11.57.0084	1
ID=gene-Tb11.57.0052	1
ID=gene-Tb09.354.0020	1
ID=gene-Tb09.354.0050	1
ID=gene-Tb09.354.0060	1
ID=gene-Tb09.354.0090	1
ID=gene-Tb09.354.0180	1
ID=gene-Tb09.142.0100	1
ID=gene-Tb09.142.0190	1
ID=gene-Tb09.142.0230	1
ID=gene-Tb09.142.0240	1
ID=gene-Tb09.142.0320	1
ID=gene-Tb09.142.0350	1
ID=gene-Tb09.142.0360	1
ID=gene-Tb09.142.0370	1
ID=gene-Tb09.142.0430	1
ID=gene-Tb09.142.0420	1
ID=gene-Tb09.142.0440	1
ID=gene-Tb09.142.0450	1
ID=gene-Tb09.v4.0001	1
ID=gene-Tb09.v4.0004	1
ID=gene-Tb09.v4.0005	1
ID=gene-Tb09.v4.0006	1
ID=gene-Tb09.v4.0007	1
ID=gene-Tb09.160.0050	1
ID=gene-Tb09.160.0090	1
ID=gene-Tb09.160.0160	1
ID=gene-Tb09.v1.0030	1
ID=gene-Tb09.160.0260	1
ID=gene-Tb09.v1.0050	1
ID=gene-Tb09.160.0280	1
ID=gene-Tb09.160.0290	1
ID=gene-Tb09.160.0300	1
ID=gene-Tb09.160.0320	1
ID=gene-Tb09.160.0310	1
ID=gene-Tb09.160.0330	1
ID=gene-Tb09.160.0340	1
ID=gene-Tb09.160.0350	1
ID=gene-Tb09.160.0360	1
ID=gene-Tb09.160.0370	1
ID=gene-Tb09.160.0390	1
ID=gene-Tb09.160.0400	1
ID=gene-Tb09.160.0430	1
ID=gene-Tb09.160.0440	1
ID=gene-Tb09.160.0450	1
ID=gene-Tb09.160.0460	1
ID=gene-Tb09.160.0470	1
ID=gene-Tb09.160.0480	1
ID=gene-Tb09.160.0500	1
ID=gene-Tb09.160.0520	1
ID=gene-Tb09.160.0540	1
ID=gene-Tb09.160.0560	1
ID=gene-Tb09.160.0570	1
ID=gene-Tb09.160.0580	1
ID=gene-Tb09.160.0600	1
ID=gene-Tb09.160.0610	1
ID=gene-Tb09.160.0620	1
ID=gene-Tb09.160.0640	1
ID=gene-Tb09.160.0650	1
ID=gene-Tb09.160.0660	1
ID=gene-Tb09.160.0670	1
ID=gene-Tb09.160.0680	1
ID=gene-Tb09.160.0700	1
ID=gene-Tb09.160.0710	1
ID=gene-Tb09.160.0720	1
ID=gene-Tb09.160.0730	1
ID=gene-Tb09.160.0740	1
ID=gene-Tb09.160.0750	1
ID=gene-Tb09.160.0790	1
ID=gene-Tb09.v1.0080	1
ID=gene-Tb09.160.0810	1
ID=gene-Tb09.160.0815	1
ID=gene-Tb09.160.0830	1
ID=gene-Tb09.v1.0090	1
ID=gene-Tb09.160.0840	1
ID=gene-Tb09.160.0850	1
ID=gene-Tb09.160.0860	1
ID=gene-Tb09.160.0880	1
ID=gene-Tb09.160.0890	1
ID=gene-Tb09.160.0900	1
ID=gene-Tb09.160.0910	1
ID=gene-Tb09.160.0920	1
ID=gene-Tb09.160.0930	1
ID=gene-Tb09.v1.0100	1
ID=gene-Tb09.160.0950	1
ID=gene-Tb09.160.0970	1
ID=gene-Tb09.160.0990	1
ID=gene-Tb09.160.1000	1
ID=gene-Tb09.160.1010	1
ID=gene-Tb09.160.1020	1
ID=gene-Tb09.160.1030	1
ID=gene-Tb09.160.1050	1
ID=gene-Tb09.160.1060	1
ID=gene-Tb09.160.1070	1
ID=gene-Tb09.160.1090	1
ID=gene-Tb09.160.1100	1
ID=gene-Tb09.160.1110	1
ID=gene-Tb09.v1.0110	1
ID=gene-Tb09.160.1120	1
ID=gene-Tb09.160.1140	1
ID=gene-Tb09.160.1150	1
ID=gene-Tb09.160.1160	1
ID=gene-Tb09.160.1170	1
ID=gene-Tb09.160.1180	1
ID=gene-Tb09.160.1190	1
ID=gene-Tb09.160.1200	1
ID=gene-Tb09.160.1210	1
ID=gene-Tb09.160.1220	1
ID=gene-Tb09.160.1250	1
ID=gene-Tb09.160.1260	1
ID=gene-Tb09.160.1270	1
ID=gene-Tb09.160.1280	1
ID=gene-Tb09.160.1290	1
ID=gene-Tb09.160.1300	1
ID=gene-Tb09.160.1310	1
ID=gene-Tb09.160.1320	1
ID=gene-Tb09.160.1330	1
ID=gene-Tb09.160.1370	1
ID=gene-Tb09.160.1380	1
ID=gene-Tb09.160.1390	1
ID=gene-Tb09.160.1400	1
ID=gene-Tb09.160.1410	1
ID=gene-Tb09.160.1480	1
ID=gene-Tb09.160.1470	1
ID=gene-Tb09.160.1490	1
ID=gene-Tb09.160.1500	1
ID=gene-Tb09.160.1530	1
ID=gene-Tb09.160.1520	1
ID=gene-Tb09.160.1560	1
ID=gene-Tb09.160.1570	1
ID=gene-Tb09.160.1600	1
ID=gene-Tb09.160.1630	1
ID=gene-Tb09_snoRNA_0001	1
ID=gene-Tb09.160.1640	1
ID=gene-Tb09_snoRNA_0002	1
ID=gene-Tb09_snoRNA_0003	1
ID=gene-Tb09.160.1660	1
ID=gene-Tb09.160.1670	1
ID=gene-Tb09.160.1680	1
ID=gene-Tb09.160.1690	1
ID=gene-Tb09.160.1700	1
ID=gene-Tb09.160.1710	1
ID=gene-Tb09.160.1770	1
ID=gene-Tb09.160.1750	1
ID=gene-Tb09.160.1760	1
ID=gene-Tb09.160.1780	1
ID=gene-Tb09.160.1790	1
ID=gene-Tb09.160.1810	1
ID=gene-Tb09.160.1800	1
ID=gene-Tb09.160.1820	1
ID=gene-Tb09.160.1830	1
ID=gene-Tb09.160.1860	1
ID=gene-Tb09.160.1840	1
ID=gene-Tb09.160.1880	1
ID=gene-Tb09.160.1890	1
ID=gene-Tb09.160.1920	1
ID=gene-Tb09.160.1950	1
ID=gene-Tb09.160.1930	1
ID=gene-Tb09.160.1970	1
ID=gene-Tb09.160.1980	1
ID=gene-Tb09.160.1960	1
ID=gene-Tb09.160.2000	1
ID=gene-Tb09.160.2010	1
ID=gene-Tb09.160.2020	1
ID=gene-Tb09.160.2030	1
ID=gene-Tb09.160.2040	1
ID=gene-Tb09.160.2050	1
ID=gene-Tb09.160.2060	1
ID=gene-Tb09.160.2070	1
ID=gene-Tb09.160.2090	1
ID=gene-Tb09.160.2080	1
ID=gene-Tb09.160.2100	1
ID=gene-Tb09.160.2110	1
ID=gene-Tb09.160.2120	1
ID=gene-Tb09.160.2130	1
ID=gene-Tb09.160.2140	1
ID=gene-Tb09.160.2150	1
ID=gene-Tb09.160.2180	1
ID=gene-Tb09.160.2200	1
ID=gene-Tb09.160.2220	1
ID=gene-Tb09.160.2230	1
ID=gene-Tb09.160.2260	1
ID=gene-Tb09.160.2280	1
ID=gene-Tb09.160.2290	1
ID=gene-Tb09.160.2310	1
ID=gene-Tb09.160.2300	1
ID=gene-Tb09.160.2320	1
ID=gene-Tb09.160.2330	1
ID=gene-Tb09.160.2340	1
ID=gene-Tb09.160.2350	1
ID=gene-Tb09.160.2360	1
ID=gene-Tb09.160.2370	1
ID=gene-Tb09.160.2400	1
ID=gene-Tb09.160.2390	1
ID=gene-Tb09.160.2410	1
ID=gene-Tb09.160.2420	1
ID=gene-Tb09.160.2430	1
ID=gene-Tb09.160.2440	1
ID=gene-Tb09.160.2460	1
ID=gene-Tb09.160.2470	1
ID=gene-Tb09.160.2480	1
ID=gene-Tb09.v1.0130	1
ID=gene-Tb09.160.2500	1
ID=gene-Tb09.160.2540	1
ID=gene-Tb09.v1.0140	1
ID=gene-Tb09.160.2550	1
ID=gene-Tb09.160.2620	1
ID=gene-Tb09.160.2650	1
ID=gene-Tb09.160.2690	1
ID=gene-Tb09.160.2660	1
ID=gene-Tb09.160.2700	1
ID=gene-Tb09.160.2730	1
ID=gene-Tb09.160.2770	1
ID=gene-Tb09.160.2750	1
ID=gene-Tb09.160.2780	1
ID=gene-Tb09.160.2810	1
ID=gene-Tb09.160.2840	1
ID=gene-Tb09.160.2890	1
ID=gene-Tb09.160.2910	1
ID=gene-Tb09.160.2970	1
ID=gene-Tb09.160.2980	1
ID=gene-Tb09.v1.0170	1
ID=gene-Tb09.160.3020	1
ID=gene-Tb09.160.3000	1
ID=gene-Tb09.160.3060	1
ID=gene-Tb09.160.3080	1
ID=gene-Tb09.160.3090	1
ID=gene-Tb09.160.3110	1
ID=gene-Tb09.160.3100	1
ID=gene-Tb09.160.3120	1
ID=gene-Tb09.160.3140	1
ID=gene-Tb09.160.3130	1
ID=gene-Tb09.160.3150	1
ID=gene-Tb09.160.3160	1
ID=gene-Tb09.160.3210	1
ID=gene-Tb09.160.3220	1
ID=gene-Tb09.160.3240	1
ID=gene-Tb09.160.3320	1
ID=gene-Tb09.160.3370	1
ID=gene-Tb09.160.3380	1
ID=gene-Tb09.160.3390	1
ID=gene-Tb09.160.3430	1
ID=gene-Tb09.160.3470	1
ID=gene-Tb09.160.3480	1
ID=gene-Tb09.160.3510	1
ID=gene-Tb09.160.3550	1
ID=gene-Tb09.160.3560	1
ID=gene-Tb09.v1.0200	1
ID=gene-Tb09.160.3580	1
ID=gene-Tb09.160.3590	1
ID=gene-Tb09.160.3630	1
ID=gene-Tb09.160.3690	1
ID=gene-Tb09.160.3700	1
ID=gene-Tb09.160.3730	1
ID=gene-Tb09.160.3850	1
ID=gene-Tb09.160.3870	1
ID=gene-Tb09.160.3910	1
ID=gene-Tb09.160.3930	1
ID=gene-Tb09.160.3990	1
ID=gene-Tb09.160.4030	1
ID=gene-Tb09.160.4060	1
ID=gene-Tb09.160.4040	1
ID=gene-Tb09.160.4120	1
ID=gene-Tb09.160.4170	1
ID=gene-Tb09.160.4140	1
ID=gene-Tb09.160.4210	1
ID=gene-Tb09.160.4220	1
ID=gene-Tb09.160.4250	1
ID=gene-Tb09.160.4260	1
ID=gene-Tb09.160.4270	1
ID=gene-Tb09.160.4300	1
ID=gene-Tb09.160.4310	1
ID=gene-Tb09.160.4320	1
ID=gene-Tb09.160.4390	1
ID=gene-Tb09.160.4370	1
ID=gene-Tb09.160.4400	1
ID=gene-Tb09.160.4430	1
ID=gene-Tb09.160.4420	1
ID=gene-Tb09.160.4440	1
