	0
ID=gene-Tb927.6.860	1
ID=gene-Tb927.6.870	1
ID=gene-Tb927.6.880	1
ID=gene-Tb927.6.890	1
ID=gene-Tb927.6.900	1
ID=gene-Tb927.6.910	1
ID=gene-Tb927.6.930	1
ID=gene-Tb927.6.950	1
ID=gene-Tb927.6.960	1
ID=gene-Tb927.6.970	1
ID=gene-Tb927.6.980	1
ID=gene-Tb927.6.990	1
ID=gene-Tb927.6.1000	1
ID=gene-Tb927.6.1010	1
ID=gene-Tb927.6.1020	1
ID=gene-Tb927.6.1030	1
ID=gene-Tb927.6.1040	1
ID=gene-Tb927.6.1050	1
ID=gene-Tb927.6.1060	1
ID=gene-Tb927.6.1070	1
ID=gene-Tb927.6.1100	1
ID=gene-Tb927.6.1110	1
ID=gene-Tb927.6.1120	1
ID=gene-Tb927.6.1140	1
ID=gene-Tb927.6.1160	1
ID=gene-Tb927.6.1180	1
ID=gene-Tb927.6.1190	1
ID=gene-Tb927.6.1200	1
ID=gene-Tb927.6.1220	1
ID=gene-Tb927.6.1230	1
ID=gene-Tb927.6.1250	1
ID=gene-Tb927.6.1260	1
ID=gene-Tb927.6.1270	1
ID=gene-Tb927.6.1290	1
ID=gene-Tb927.6.1410	1
ID=gene-Tb927.6.1430	1
ID=gene-Tb927.6.1440	1
ID=gene-Tb927.6.1450	1
ID=gene-Tb927.6.1460	1
ID=gene-Tb927.6.1470	1
ID=gene-Tb927.6.1480	1
ID=gene-Tb927.6.1490	1
ID=gene-Tb927.6.1520	1
ID=gene-Tb927.6.1530	1
ID=gene-Tb927.6.1550	1
ID=gene-Tb927.6.1560	1
ID=gene-Tb927.6.1570	1
ID=gene-Tb927.6.1580	1
ID=gene-Tb927.6.1590	1
ID=gene-Tb927.6.1600	1
ID=gene-Tb927.6.1620	1
ID=gene-Tb927.6.1660	1
ID=gene-Tb927.6.1680	1
ID=gene-Tb927.6.1690	1
ID=gene-Tb927.6.1710	1
ID=gene-Tb927.6.1720	1
ID=gene-Tb927.6.1730	1
ID=gene-Tb927.6.1740	1
ID=gene-Tb927.6.1750	1
ID=gene-Tb927.6.1800	1
ID=gene-Tb927.6.1810	1
ID=gene-Tb927.6.1820	1
ID=gene-Tb927.6.1840	1
ID=gene-Tb927.6.1850	1
ID=gene-Tb927.6.1856	1
ID=gene-Tb927.6.1863	1
ID=gene-Tb927.6.1864	1
ID=gene-Tb927.6.1869	1
ID=gene-Tb927.6.1872	1
ID=gene-Tb927.6.1877	1
ID=gene-Tb927.6.1879	1
ID=gene-Tb927.6.1860	1
ID=gene-Tb927.6.1870	1
ID=gene-Tb927.6.1880	1
ID=gene-Tb927.6.1890	1
ID=gene-Tb927.6.1900	1
ID=gene-Tb927.6.1920	1
ID=gene-Tb927.6.1940	1
ID=gene-Tb927.6.1950	1
ID=gene-Tb927.6.1960	1
ID=gene-Tb927.6.1980	1
ID=gene-Tb927.6.1990	1
ID=gene-Tb927.6.2020	1
ID=gene-Tb927.6.2030	1
ID=gene-Tb927.6.2040	1
ID=gene-Tb927.6.2050	1
ID=gene-Tb927.6.2060	1
ID=gene-Tb927.6.2070	1
ID=gene-Tb927.6.2080	1
ID=gene-Tb927.6.2090	1
ID=gene-Tb927.6.2120	1
ID=gene-Tb927.6.2140	1
ID=gene-Tb927.6.2150	1
ID=gene-Tb927.6.2160	1
ID=gene-Tb927.6.2170	1
ID=gene-Tb927.6.2190	1
ID=gene-Tb927.6.2210	1
ID=gene-Tb927.6.2230	1
ID=gene-Tb927.6.2240	1
ID=gene-Tb927.6.2250	1
ID=gene-Tb927.6.2260	1
ID=gene-Tb927.6.2270	1
ID=gene-Tb927.6.2280	1
ID=gene-Tb927.6.2290	1
ID=gene-Tb927.6.2300	1
ID=gene-Tb927.6.2310	1
ID=gene-Tb927.6.2320	1
ID=gene-Tb927.6.2330	1
ID=gene-Tb927.6.2340	1
ID=gene-Tb927.6.2350	1
ID=gene-Tb927.6.2360	1
ID=gene-Tb927.6.2370	1
ID=gene-Tb927.6.2380	1
ID=gene-Tb927.6.2390	1
ID=gene-Tb927.6.2400	1
ID=gene-Tb927.6.2410	1
ID=gene-Tb927.6.2420	1
ID=gene-Tb927.6.2430	1
ID=gene-Tb927.6.2450	1
ID=gene-Tb927.6.2460	1
ID=gene-Tb927.6.2470	1
ID=gene-Tb927.6.2480	1
ID=gene-Tb927.6.2490	1
ID=gene-Tb927.6.2500	1
ID=gene-Tb927.6.2520	1
ID=gene-Tb927.6.2540	1
ID=gene-Tb927.6.2550	1
ID=gene-Tb927.6.2560	1
ID=gene-Tb927.6.2570	1
ID=gene-Tb927.6.2580	1
ID=gene-Tb927.6.2590	1
ID=gene-Tb927.6.2600	1
ID=gene-Tb927.6.2630	1
ID=gene-Tb927.6.2640	1
ID=gene-Tb927.6.2650	1
ID=gene-Tb927.6.2660	1
ID=gene-Tb927.6.2670	1
ID=gene-Tb927.6.2680	1
ID=gene-Tb927.6.2690	1
ID=gene-Tb927.6.2700	1
ID=gene-Tb927.6.2710	1
ID=gene-Tb927.6.2720	1
ID=gene-Tb927.6.2730	1
ID=gene-Tb927.6.2760	1
ID=gene-Tb927.6.2770	1
ID=gene-Tb927.6.2780	1
ID=gene-Tb927.6.2820	1
ID=gene-Tb927.6.2840	1
ID=gene-Tb927.6.2850	1
ID=gene-Tb927.6.2870	1
ID=gene-Tb927.6.2880	1
ID=gene-Tb927.6.2900	1
ID=gene-Tb927.6.2920	1
ID=gene-Tb927.6.2940	1
ID=gene-Tb927.6.2960	1
ID=gene-Tb927.6.2970	1
ID=gene-Tb927.6.3010	1
ID=gene-Tb927.6.3020	1
ID=gene-Tb927.6.3030	1
ID=gene-Tb927.6.3040	1
ID=gene-Tb927.6.3050	1
ID=gene-Tb927.6.3060	1
ID=gene-Tb927.6.3070	1
ID=gene-Tb927.6.3090	1
ID=gene-Tb927.6.3100	1
ID=gene-Tb927.6.3110	1
ID=gene-Tb927.6.3120	1
ID=gene-Tb927.6.3130	1
ID=gene-Tb927.6.3150	1
ID=gene-Tb927.6.3170	1
ID=gene-Tb927.6.3220	1
ID=gene-Tb927.6.3280	1
ID=gene-Tb927.6.3290	1
ID=gene-Tb927.6.3310	1
ID=gene-Tb927.6.3330	1
ID=gene-Tb927.6.3350	1
ID=gene-Tb927.6.3400	1
ID=gene-Tb927.6.3420	1
ID=gene-Tb927.6.3430	1
ID=gene-Tb927.6.3440	1
ID=gene-Tb927.6.3450	1
ID=gene-Tb927.6.3460	1
ID=gene-Tb927.6.3500	1
ID=gene-Tb927.6.3520	1
ID=gene-Tb927.6.3550	1
ID=gene-Tb927.6.3560	1
ID=gene-Tb927.6.3570	1
ID=gene-Tb927.6.3590	1
ID=gene-Tb927.6.3620	1
ID=gene-Tb927.6.3640	1
ID=gene-Tb927.6.3650	1
ID=gene-Tb927.6.3670	1
ID=gene-Tb927.6.3680	1
ID=gene-Tb927.6.3690	1
ID=gene-Tb927.6.3710	1
ID=gene-Tb927.6.3730	1
ID=gene-Tb927.6.3740	1
ID=gene-Tb927.6.3750	1
ID=gene-Tb927.6.3760	1
ID=gene-Tb927.6.3770	1
ID=gene-Tb927.6.3780	1
ID=gene-Tb927.6.3800	1
ID=gene-Tb927.6.3830	1
ID=gene-Tb927.6.3840	1
ID=gene-Tb927.6.3870	1
ID=gene-Tb927.6.3890	1
ID=gene-Tb927.6.3900	1
ID=gene-Tb927.6.3940	1
ID=gene-Tb927.6.3960	1
ID=gene-Tb927.6.3970	1
ID=gene-Tb927.6.3990	1
ID=gene-Tb927.6.4010	1
ID=gene-Tb927.6.4030	1
ID=gene-Tb927.6.4050	1
ID=gene-Tb927.6.4060	1
ID=gene-Tb927.6.4070	1
ID=gene-Tb927.6.4090	1
ID=gene-Tb927.6.4100	1
ID=gene-Tb927.6.4120	1
ID=gene-Tb927.6.4130	1
ID=gene-Tb927.6.4150	1
ID=gene-Tb927.6.4160	1
ID=gene-Tb927.6.4170	1
ID=gene-Tb927.6.4180	1
ID=gene-Tb927.6.4190	1
ID=gene-Tb927.6.4210	1
ID=gene-Tb927.6.4220	1
ID=gene-Tb927.6.4250	1
ID=gene-Tb927.6.4260	1
ID=gene-Tb927.6.4280	1
ID=gene-Tb927.6.4300	1
ID=gene-Tb927.6.4320	1
ID=gene-Tb927.6.4330	1
ID=gene-Tb927.6.4340	1
ID=gene-Tb927.6.4350	1
ID=gene-Tb927.6.4360	1
ID=gene-Tb927.6.4370	1
ID=gene-Tb927.6.4380	1
ID=gene-Tb927.6.4390	1
ID=gene-Tb927.6.4410	1
ID=gene-Tb927.6.4420	1
ID=gene-Tb927.6.4440	1
ID=gene-Tb927.6.4460	1
ID=gene-Tb927.6.4470	1
ID=gene-Tb927.6.4500	1
ID=gene-Tb927.6.4510	1
ID=gene-Tb927.6.4520	1
ID=gene-Tb927.6.4530	1
ID=gene-Tb927.6.4550	1
ID=gene-Tb927.6.4590	1
ID=gene-Tb927.6.4630	1
ID=gene-Tb927.6.4650	1
ID=gene-Tb927.6.4660	1
ID=gene-Tb927.6.4670	1
ID=gene-Tb927.6.4680	1
ID=gene-Tb927.6.4690	1
ID=gene-Tb927.6.4700	1
ID=gene-Tb927.6.4710	1
ID=gene-Tb927.6.4720	1
ID=gene-Tb927.6.4730	1
ID=gene-Tb927.6.4740	1
ID=gene-Tb927.6.4750	1
ID=gene-Tb927.6.4760	1
ID=gene-Tb927.6.4770	1
ID=gene-Tb927.6.4780	1
ID=gene-Tb927.6.4790	1
ID=gene-Tb927.6.4800	1
ID=gene-Tb927.6.4830	1
ID=gene-Tb927.6.4840	1
ID=gene-Tb927.6.4850	1
ID=gene-Tb927.6.4860	1
ID=gene-Tb927.6.4870	1
ID=gene-Tb927.6.4880	1
ID=gene-Tb927.6.4890	1
ID=gene-Tb927.6.4900	1
ID=gene-Tb927.6.4910	1
ID=gene-Tb927.6.4920	1
ID=gene-Tb927.6.4940	1
ID=gene-Tb927.6.4980	1
ID=gene-Tb927.6.4990	1
ID=gene-Tb927.6.5020	1
ID=gene-Tb927.6.5040	1
ID=gene-Tb927.6.5060	1
ID=gene-Tb927.6.5080	1
ID=gene-Tb927.6.5090	1
ID=gene-Tb927.6.5100	1
ID=gene-Tb927.6.5110	1
ID=gene-Tb927.6.5150	1
ID=gene-Tb927.6.5240	1
ID=gene-Tb927.6.5370	1
ID=gene-Tb927.6.5740	1
ID=gene-Tb927.7.170	1
ID=gene-Tb927.7.180	1
ID=gene-Tb927.7.190	1
ID=gene-Tb927.7.210	1
ID=gene-Tb927.7.270	1
ID=gene-Tb927.7.310	1
ID=gene-Tb927.7.320	1
ID=gene-Tb927.7.330	1
ID=gene-Tb927.7.360	1
ID=gene-Tb927.7.380	1
ID=gene-Tb927.7.400	1
ID=gene-Tb927.7.440	1
ID=gene-Tb927.7.450	1
ID=gene-Tb927.7.460	1
ID=gene-Tb927.7.470	1
ID=gene-Tb927.7.480	1
ID=gene-Tb927.7.490	1
ID=gene-Tb927.7.500	1
ID=gene-Tb927.7.520	1
ID=gene-Tb927.7.530	1
ID=gene-Tb927.7.540	1
ID=gene-Tb927.7.550	1
ID=gene-Tb927.7.560	1
ID=gene-Tb927.7.570	1
ID=gene-Tb927.7.590	1
ID=gene-Tb927.7.610	1
ID=gene-Tb927.7.620	1
ID=gene-Tb927.7.630	1
ID=gene-Tb927.7.640	1
ID=gene-Tb927.7.650	1
ID=gene-Tb927.7.660	1
ID=gene-Tb927.7.670	1
ID=gene-Tb927.7.690	1
ID=gene-Tb927.7.700	1
ID=gene-Tb927.7.710	1
ID=gene-Tb927.7.720	1
ID=gene-Tb927.7.740	1
ID=gene-Tb927.7.750	1
ID=gene-Tb927.7.760	1
ID=gene-Tb927.7.770	1
ID=gene-Tb927.7.780	1
ID=gene-Tb927.7.790	1
ID=gene-Tb927.7.800	1
ID=gene-Tb927.7.820	1
ID=gene-Tb927.7.830	1
ID=gene-Tb927.7.840	1
ID=gene-Tb927.7.860	1
ID=gene-Tb927.7.870	1
ID=gene-Tb927.7.880	1
ID=gene-Tb927.7.900	1
ID=gene-Tb927.7.910	1
ID=gene-Tb927.7.920	1
ID=gene-Tb927.7.930	1
ID=gene-Tb927.7.960	1
ID=gene-Tb927.7.970	1
ID=gene-Tb927.7.980	1
ID=gene-Tb927.7.990	1
ID=gene-Tb927.7.1000	1
ID=gene-Tb927.7.1010	1
ID=gene-Tb927.7.1030	1
ID=gene-Tb927.7.1040	1
ID=gene-Tb927.7.1050	1
ID=gene-Tb927.7.1060	1
ID=gene-Tb927.7.1070	1
ID=gene-Tb927.7.1080	1
ID=gene-Tb927.7.1090	1
ID=gene-Tb927.7.1100	1
ID=gene-Tb927.7.1110	1
ID=gene-Tb927.7.1120	1
ID=gene-Tb927.7.1150	1
ID=gene-Tb927.7.1160	1
ID=gene-Tb927.7.1175	1
ID=gene-Tb927.7.1190	1
ID=gene-Tb927.7.1200	1
ID=gene-Tb927.7.1210	1
ID=gene-Tb927.7.1220	1
ID=gene-Tb927.7.1230	1
ID=gene-Tb927.7.1240	1
ID=gene-Tb927.7.1290	1
ID=gene-Tb927.7.1310	1
ID=gene-Tb927.7.1320	1
ID=gene-Tb927.7.1330	1
ID=gene-Tb927.7.1340	1
ID=gene-Tb927.7.1350	1
ID=gene-Tb927.7.1360	1
ID=gene-Tb927.7.1370	1
ID=gene-Tb927.7.1390	1
ID=gene-Tb927.7.1400	1
ID=gene-Tb927.7.1410	1
ID=gene-Tb927.7.1420	1
ID=gene-Tb927.7.1430	1
ID=gene-Tb927.7.1440	1
ID=gene-Tb927.7.1450	1
ID=gene-Tb927.7.1460	1
ID=gene-Tb927.7.1470	1
ID=gene-Tb927.7.1480	1
ID=gene-Tb927.7.1490	1
ID=gene-Tb927.7.1500	1
ID=gene-Tb927.7.1510	1
ID=gene-Tb927.7.1530	1
ID=gene-Tb927.7.1540	1
ID=gene-Tb927.7.1550	1
ID=gene-Tb927.7.1560	1
ID=gene-Tb927.7.1570	1
ID=gene-Tb927.7.1580	1
ID=gene-Tb927.7.1590	1
ID=gene-Tb927.7.1610	1
ID=gene-Tb927.7.1620	1
ID=gene-Tb927.7.1630	1
ID=gene-Tb927.7.1640	1
ID=gene-Tb927.7.1650	1
ID=gene-Tb927.7.1660	1
ID=gene-Tb927.7.1690	1
ID=gene-Tb927.7.1700	1
ID=gene-Tb927.7.1710	1
ID=gene-Tb927.7.1720	1
ID=gene-Tb927.7.1730	1
ID=gene-Tb927.7.1770	1
ID=gene-Tb927.7.1790	1
ID=gene-Tb927.7.1800	1
ID=gene-Tb927.7.1820	1
ID=gene-Tb927.7.1830	1
ID=gene-Tb927.7.1840	1
ID=gene-Tb927.7.1850	1
ID=gene-Tb927.7.1860	1
ID=gene-Tb927.7.1870	1
ID=gene-Tb927.7.1880	1
ID=gene-Tb927.7.1890	1
ID=gene-Tb927.7.1900	1
ID=gene-Tb927.7.1910	1
ID=gene-Tb927.7.1920	1
ID=gene-Tb927.7.2040	1
ID=gene-Tb927.7.2050	1
ID=gene-Tb927.7.2080	1
ID=gene-Tb927.7.2090	1
ID=gene-Tb927.7.2100	1
ID=gene-Tb927.7.2120	1
ID=gene-Tb927.7.2130	1
ID=gene-Tb927.7.2140	1
ID=gene-Tb927.7.2150	1
ID=gene-Tb927.7.2170	1
ID=gene-Tb927.7.2180	1
ID=gene-Tb927.7.2190	1
ID=gene-Tb927.7.2210	1
ID=gene-Tb927.7.2220	1
ID=gene-Tb927.7.2230	1
ID=gene-Tb927.7.2240	1
ID=gene-Tb927.7.2250	1
ID=gene-Tb927.7.2270	1
ID=gene-Tb927.7.2300	1
ID=gene-Tb927.7.2310	1
ID=gene-Tb927.7.2320	1
ID=gene-Tb927.7.2330	1
ID=gene-Tb927.7.2340	1
ID=gene-Tb927.7.2350	1
ID=gene-Tb927.7.2360	1
ID=gene-Tb927.7.2370	1
ID=gene-Tb927.7.2380	1
ID=gene-Tb927.7.2390	1
ID=gene-Tb927.7.2400	1
ID=gene-Tb927.7.2430	1
ID=gene-Tb927.7.2460	1
ID=gene-Tb927.7.2470	1
ID=gene-Tb927.7.2500	1
ID=gene-Tb927.7.2520	1
ID=gene-Tb927.7.2540	1
ID=gene-Tb927.7.2550	1
ID=gene-Tb927.7.2560	1
ID=gene-Tb927.7.2570	1
ID=gene-Tb927.7.2580	1
ID=gene-Tb927.7.2590	1
ID=gene-Tb927.7.2600	1
ID=gene-Tb927.7.2620	1
ID=gene-Tb927.7.2630	1
ID=gene-Tb927.7.2640	1
ID=gene-Tb927.7.2650	1
ID=gene-Tb927.7.2660	1
ID=gene-Tb927.7.2670	1
ID=gene-Tb927.7.2680	1
ID=gene-Tb927.7.2730	1
ID=gene-Tb927.7.2740	1
ID=gene-Tb927.7.2770	1
ID=gene-Tb927.7.2790	1
ID=gene-Tb927.7.2800	1
ID=gene-Tb927.7.2830	1
ID=gene-Tb927.7.2840	1
ID=gene-Tb927.7.2850	1
ID=gene-Tb927.7.2860	1
ID=gene-Tb927.7.2870	1
ID=gene-Tb927.7.2880	1
ID=gene-Tb927.7.2890	1
ID=gene-Tb927.7.2900	1
ID=gene-Tb927.7.2910	1
ID=gene-Tb927.7.2920	1
ID=gene-Tb927.7.2930	1
ID=gene-Tb927.7.2940	1
ID=gene-Tb927.7.2950	1
ID=gene-Tb927.7.2970	1
ID=gene-Tb927.7.3000	1
ID=gene-Tb927.7.3050	1
ID=gene-Tb927.7.3070	1
ID=gene-Tb927.7.3080	1
ID=gene-Tb927.7.3090	1
ID=gene-Tb927.7.3130	1
ID=gene-Tb927.7.3150	1
ID=gene-Tb927.7.3160	1
ID=gene-Tb927.7.3170	1
ID=gene-Tb927.7.3180	1
ID=gene-Tb927.7.3190	1
ID=gene-Tb927.7.3200	1
ID=gene-Tb927.7.3210	1
ID=gene-Tb927.7.3230	1
ID=gene-Tb927.7.3240	1
ID=gene-Tb927.7.3250	1
ID=gene-Tb927.7.3260	1
ID=gene-Tb927.7.3270	1
ID=gene-Tb927.7.3280	1
ID=gene-Tb927.7.3290	1
ID=gene-Tb927.7.3300	1
ID=gene-Tb927.7.3310	1
ID=gene-Tb927.7.3320	1
ID=gene-Tb927.7.3330	1
ID=gene-Tb927.7.3350	1
ID=gene-Tb927.7.3360	1
ID=gene-Tb927.7.3370	1
ID=gene-Tb927.7.3380	1
ID=gene-Tb927.7.3390	1
ID=gene-Tb927.7.3400	1
ID=gene-Tb927.7.3430	1
ID=gene-Tb927.7.3480	1
ID=gene-Tb927.7.3490	1
ID=gene-Tb927.7.3500	1
ID=gene-Tb927.7.3510	1
ID=gene-Tb927.7.3520	1
ID=gene-Tb927.7.3530	1
ID=gene-Tb927.7.3550	1
ID=gene-Tb927.7.3560	1
ID=gene-Tb927.7.3570	1
ID=gene-Tb927.7.3580	1
ID=gene-Tb927.7.3600	1
ID=gene-Tb927.7.3620	1
ID=gene-Tb927.7.3630	1
ID=gene-Tb927.7.3640	1
ID=gene-Tb927.7.3650	1
ID=gene-Tb927.7.3660	1
ID=gene-Tb927.7.3670	1
ID=gene-Tb927.7.3730	1
ID=gene-Tb927.7.3740	1
ID=gene-Tb927.7.3750	1
ID=gene-Tb927.7.3760	1
ID=gene-Tb927.7.3770	1
ID=gene-Tb927.7.3780	1
ID=gene-Tb927.7.3790	1
ID=gene-Tb927.7.3800	1
ID=gene-Tb927.7.3810	1
ID=gene-Tb927.7.3820	1
ID=gene-Tb927.7.3830	1
ID=gene-Tb927.7.3840	1
ID=gene-Tb927.7.3850	1
ID=gene-Tb927.7.3880	1
ID=gene-Tb927.7.3890	1
ID=gene-Tb927.7.3920	1
ID=gene-Tb927.7.3930	1
ID=gene-Tb927.7.3940	1
ID=gene-Tb927.7.3950	1
ID=gene-Tb927.7.3970	1
ID=gene-Tb927.7.3980	1
ID=gene-Tb927.7.3990	1
ID=gene-Tb927.7.4000	1
ID=gene-Tb927.7.4010	1
ID=gene-Tb927.7.4020	1
ID=gene-Tb927.7.4030	1
ID=gene-Tb927.7.4040	1
ID=gene-Tb927.7.4080	1
ID=gene-Tb927.7.4090	1
ID=gene-Tb927.7.4100	1
ID=gene-Tb927.7.4110	1
ID=gene-Tb927.7.4120	1
ID=gene-Tb927.7.4130	1
ID=gene-Tb927.7.4150	1
ID=gene-Tb927.7.4160	1
ID=gene-Tb927.7.4180	1
ID=gene-Tb927.7.4200	1
ID=gene-Tb927.7.4210	1
ID=gene-Tb927.7.4220	1
ID=gene-Tb927.7.4230	1
ID=gene-Tb927.7.4240	1
ID=gene-Tb927.7.4280	1
ID=gene-Tb927.7.4290	1
ID=gene-Tb927.7.4310	1
ID=gene-Tb927.7.4320	1
ID=gene-Tb927.7.4330	1
ID=gene-Tb927.7.4340	1
ID=gene-Tb927.7.4360	1
ID=gene-Tb927.7.4370	1
ID=gene-Tb927.7.4380	1
ID=gene-Tb927.7.4390	1
ID=gene-Tb927.7.4400	1
ID=gene-Tb927.7.4410	1
ID=gene-Tb927.7.4420	1
ID=gene-Tb927.7.4430	1
ID=gene-Tb927.7.4450	1
ID=gene-Tb927.7.4460	1
ID=gene-Tb927.7.4490	1
ID=gene-Tb927.7.4510	1
ID=gene-Tb927.7.4520	1
ID=gene-Tb927.7.4530	1
ID=gene-Tb927.7.4550	1
ID=gene-Tb927.7.4560	1
ID=gene-Tb927.7.4570	1
ID=gene-Tb927.7.4580	1
ID=gene-Tb927.7.4600	1
ID=gene-Tb927.7.4620	1
ID=gene-Tb927.7.4640	1
ID=gene-Tb927.7.4650	1
ID=gene-Tb927.7.4670	1
ID=gene-Tb927.7.4690	1
ID=gene-Tb927.7.4700	1
ID=gene-Tb927.7.4710	1
ID=gene-Tb927.7.4720	1
ID=gene-Tb927.7.4730	1
ID=gene-Tb927.7.4750	1
ID=gene-Tb927.7.4760	1
ID=gene-Tb927.7.4770	1
ID=gene-Tb927.7.4780	1
ID=gene-Tb927.7.4810	1
ID=gene-Tb927.7.4820	1
ID=gene-Tb927.7.4830	1
ID=gene-Tb927.7.4850	1
ID=gene-Tb927.7.4860	1
ID=gene-Tb927.7.4890	1
ID=gene-Tb927.7.4900	1
ID=gene-Tb927.7.4910	1
ID=gene-Tb927.7.4920	1
ID=gene-Tb927.7.4930	1
ID=gene-Tb927.7.4940	1
ID=gene-Tb927.7.4950	1
ID=gene-Tb927.7.4990	1
ID=gene-Tb927.7.5000	1
ID=gene-Tb927.7.5020	1
ID=gene-Tb927.7.5030	1
ID=gene-Tb927.7.5040	1
ID=gene-Tb927.7.5050	1
ID=gene-Tb927.7.5080	1
ID=gene-Tb927.7.5090	1
ID=gene-Tb927.7.5100	1
ID=gene-Tb927.7.5110	1
ID=gene-Tb927.7.5120	1
ID=gene-Tb927.7.5130	1
ID=gene-Tb927.7.5140	1
ID=gene-Tb927.7.5150	1
ID=gene-Tb927.7.5160	1
ID=gene-Tb927.7.5170	1
ID=gene-Tb927.7.5180	1
ID=gene-Tb927.7.5190	1
ID=gene-Tb927.7.5200	1
ID=gene-Tb927.7.5210	1
ID=gene-Tb927.7.5220	1
ID=gene-Tb927.7.5230	1
ID=gene-Tb927.7.5240	1
ID=gene-Tb927.7.5250	1
ID=gene-Tb927.7.5260	1
ID=gene-Tb927.7.5280	1
ID=gene-Tb927.7.5290	1
ID=gene-Tb927.7.5300	1
ID=gene-Tb927.7.5310	1
ID=gene-Tb927.7.5320	1
ID=gene-Tb927.7.5330	1
ID=gene-Tb927.7.5340	1
ID=gene-Tb927.7.5350	1
ID=gene-Tb927.7.5360	1
ID=gene-Tb927.7.5370	1
ID=gene-Tb927.7.5380	1
ID=gene-Tb927.7.5390	1
ID=gene-Tb927.7.5410	1
ID=gene-Tb927.7.5430	1
ID=gene-Tb927.7.5440	1
ID=gene-Tb927.7.5450	1
ID=gene-Tb927.7.5460	1
ID=gene-Tb927.7.5470	1
ID=gene-Tb927.7.5480	1
ID=gene-Tb927.7.5490	1
ID=gene-Tb927.7.5500	1
ID=gene-Tb927.7.5510	1
ID=gene-Tb927.7.5520	1
ID=gene-Tb927.7.5530	1
ID=gene-Tb927.7.5540	1
ID=gene-Tb927.7.5590	1
ID=gene-Tb927.7.5600	1
ID=gene-Tb927.7.5610	1
ID=gene-Tb927.7.5620	1
ID=gene-Tb927.7.5640	1
ID=gene-Tb927.7.5650	1
ID=gene-Tb927.7.5660	1
ID=gene-Tb927.7.5720	1
ID=gene-Tb927.7.5730	1
ID=gene-Tb927.7.5740	1
ID=gene-Tb927.7.5750	1
ID=gene-Tb927.7.5770	1
ID=gene-Tb927.7.5820	1
ID=gene-Tb927.7.5830	1
ID=gene-Tb927.7.5840	1
ID=gene-Tb927.7.5850	1
ID=gene-Tb927.7.5870	1
ID=gene-Tb927.7.5880	1
ID=gene-Tb927.7.5890	1
ID=gene-Tb927.7.5910	1
ID=gene-Tb927.7.5920	1
ID=gene-Tb927.7.5930	1
ID=gene-Tb927.7.5940	1
ID=gene-Tb927.7.5950	1
ID=gene-Tb927.7.5960	1
ID=gene-Tb927.7.5970	1
ID=gene-Tb927.7.5980	1
ID=gene-Tb927.7.5990	1
ID=gene-Tb927.7.6000	1
ID=gene-Tb927.7.6010	1
ID=gene-Tb927.7.6020	1
ID=gene-Tb927.7.6030	1
ID=gene-Tb927.7.6040	1
ID=gene-Tb927.7.6050	1
ID=gene-Tb927.7.6060	1
ID=gene-Tb927.7.6070	1
ID=gene-Tb927.7.6080	1
ID=gene-Tb927.7.6090	1
ID=gene-Tb927.7.6200	1
ID=gene-Tb927.7.6220	1
ID=gene-Tb927.7.6240	1
ID=gene-Tb927.7.6250	1
ID=gene-Tb927.7.6260	1
ID=gene-Tb927.7.6280	1
ID=gene-Tb927.7.6290	1
ID=gene-Tb927.7.6300	1
ID=gene-Tb927.7.6310	1
ID=gene-Tb927.7.6320	1
ID=gene-Tb927.7.6340	1
ID=gene-Tb927.7.6360	1
ID=gene-Tb927.7.6370	1
ID=gene-Tb927.7.6380	1
ID=gene-Tb927.7.6390	1
ID=gene-Tb927.7.6410	1
ID=gene-Tb927.7.6420	1
ID=gene-Tb927.7.6430	1
ID=gene-Tb927.7.6440	1
ID=gene-Tb927.7.6450	1
ID=gene-Tb927.7.6460	1
ID=gene-Tb927.7.6480	1
ID=gene-Tb927.7.6490	1
ID=gene-Tb927.7.6550	1
ID=gene-Tb927.7.6560	1
ID=gene-Tb927.7.6570	1
ID=gene-Tb927.7.6590	1
ID=gene-Tb927.7.6610	1
ID=gene-Tb927.7.6630	1
ID=gene-Tb927.7.6640	1
ID=gene-Tb927.7.6660	1
ID=gene-Tb927.7.6670	1
ID=gene-Tb927.7.6680	1
ID=gene-Tb927.7.6710	1
ID=gene-Tb927.7.6720	1
ID=gene-Tb927.7.6730	1
ID=gene-Tb927.7.6740	1
ID=gene-Tb927.7.6750	1
ID=gene-Tb927.7.6760	1
ID=gene-Tb927.7.6780	1
ID=gene-Tb927.7.6790	1
ID=gene-Tb927.7.6800	1
ID=gene-Tb927.7.6810	1
ID=gene-Tb927.7.6823	1
ID=gene-Tb927.7.6820	1
ID=gene-Tb927.7.6821	1
ID=gene-Tb927.7.6825	1
ID=gene-Tb927.7.6824	1
ID=gene-Tb927.7.6830	1
ID=gene-Tb927.7.6845	1
ID=gene-Tb927.7.6850	1
ID=gene-Tb927.7.6860	1
ID=gene-Tb927.7.6880	1
ID=gene-Tb927.7.6881	1
ID=gene-Tb927.7.6883	1
ID=gene-Tb927.7.6885	1
ID=gene-Tb927.7.6886	1
ID=gene-Tb927.7.6900	1
ID=gene-Tb927.7.6910	1
ID=gene-Tb927.7.6920	1
ID=gene-Tb927.7.6930	1
ID=gene-Tb927.7.6950	1
ID=gene-Tb927.7.6960	1
ID=gene-Tb927.7.6970	1
ID=gene-Tb927.7.6980	1
